/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_33_729.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_33_729.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_33_729.jpg,-0.04716982,0,0,8.58126
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_33_798.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_33_798.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_33_798.jpg,-0.04716982,0,0,8.511847
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_33_867.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_33_867.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_33_867.jpg,-0.04716982,0,0,8.460135
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_33_940.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_33_940.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_33_940.jpg,-0.04716982,0,0,8.391643
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_018.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_018.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_018.jpg,-0.04716982,0,0,8.323672
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_095.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_095.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_095.jpg,-0.04716982,0,0,8.256924
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_162.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_162.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_162.jpg,-0.04716982,0,0,8.207519
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_232.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_232.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_232.jpg,-0.04716982,0,0,8.158389
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_305.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_305.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_305.jpg,-0.04716982,0,0,8.093309
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_375.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_375.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_375.jpg,-0.04716982,0,0,8.028715
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_448.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_448.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_448.jpg,-0.04716982,0,0,7.980586
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_520.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_520.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_520.jpg,-0.04716982,0,0,7.916833
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_590.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_590.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_590.jpg,-0.04716982,0,0,7.86933
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_662.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_662.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_662.jpg,-0.04716982,0.1247585,0,7.853971
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_732.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_732.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_732.jpg,-0.04716982,0.326829,0,7.987881
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_804.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_804.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_804.jpg,-0.04716982,0.3527584,0,8.299413
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_873.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_873.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_873.jpg,-0.05660377,0.1186652,0,8.448312
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_34_946.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_34_946.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_34_946.jpg,-0.05660377,0.2388604,0,8.51939
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_017.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_017.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_017.jpg,-0.05660377,0.4819894,0,8.814657
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_084.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_084.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_084.jpg,-0.05660377,0.4672358,0,9.12791
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_156.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_156.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_156.jpg,-0.05660377,0.2247791,0,9.377507
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_230.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_230.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_230.jpg,-0.05660377,0.03720689,0,9.408542
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_299.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_299.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_299.jpg,-0.06603774,0.2786651,0,9.499778
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_372.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_372.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_372.jpg,-0.06603774,0.4679196,0,9.723411
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_443.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_443.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_443.jpg,-0.06603774,0.4067709,0,10.11963
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_515.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_515.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_515.jpg,-0.06603774,0.1891601,0,10.31209
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_591.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_591.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_591.jpg,-0.06603774,0,0,10.31035
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_667.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_667.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_667.jpg,-0.06603774,0.2373362,0,10.35548
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_738.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_738.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_738.jpg,-0.06603774,0.4798801,0,10.63188
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_806.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_806.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_806.jpg,-0.06603774,0.4184275,0,10.92113
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_878.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_878.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_878.jpg,-0.06603774,0.1764114,0,11.1183
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_35_948.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_35_948.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_35_948.jpg,-0.06603774,0,0,11.108
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_36_017.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_36_017.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_36_017.jpg,-0.06603774,0.145875,0,11.07055
/opt/self-driving-car-data/data/IMG/center_2020_11_18_06_59_36_091.jpg,/opt/self-driving-car-data/data/IMG/left_2020_11_18_06_59_36_091.jpg,/opt/self-driving-car-data/data/IMG/right_2020_11_18_06_59_36_091.jpg,-0.06603774,0.3414094,0,11.18673
